country,year,household_credit_mio_eur,y_nominal_mio_eur,exports_mio_eur,imports_mio_eur,debt_ratio_latest,gdp_per_capita_eur,unemployment_rate,y_real,gc_real,gi_nominal_mio_eur,fiscal_T,household_credit_to_gdp,log_hh_credit_to_gdp,liq_raw,trade_raw,debt_raw,log_gdp_pc_raw,unemployment_raw,credit_resid_raw,output_gap_raw,gov_size_raw,gi_share_raw,pb_balance_raw,liq_z,trade_z,debt_z,log_gdp_pc_z,unemployment_z,gov_size_z,gi_share_z,credit_resid_z,output_gap_z,pb_balance_z,liq_z_lag1,credit_resid_z_lag1,trade_z_lag1,debt_z_lag1,log_gdp_pc_z_lag1,output_gap_z_lag1,unemployment_z_lag1,pb_balance_z_lag1,gov_size_z_lag1,gi_share_z_lag1,nominal_gdp_mio_eur,gdp_pc_current_pps,gdp_pc_real_index_2020,hh_currency_deposits_assets_mio_eur,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,gdp_pc_2020_pps_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_currency_deposits_to_gdp,liq_fa_deposits_raw,hh_net_financial_worth_to_gdp,liq_fa_net_worth_raw,tiva2022_cons_import_content_raw,tiva2022_gfcf_import_content_raw,tiva2022_avg_import_content_raw,tiva_cf2024_cons_import_content_raw,tiva_cf2024_gfcf_import_content_raw,tiva_cf2024_avg_import_content_raw,figaro2023_cons_import_content_raw,figaro2023_gfcf_import_content_raw,figaro2023_avg_import_content_raw
DEU,2015,1622955.000000000,3087030.000000000,1314624.000000000,1085745.000000000,71.200000000,37950,4.400000000,3087030.000000000,605942.000000000,73640.000000000,0.454006602,0.525733472,-0.642960902,-1.269731425,0.338030000,71.200000000,10.525808219,4.400000000,,,0.196286398,0.023854643,0.454006602,-0.266016377,-0.905334994,0.237580910,0.822528667,-0.908723470,-0.013054191,-1.350615248,,,,-0.212471716,,-1.042871608,0.328081244,0.798460391,,-0.840410432,,-0.083480968,-1.383611230,3087030.000000000,35067.500000000,98.132000000,2186740.000000000,5558733.000000000,1639034.000000000,37974.300000000,37264.940076000,10.525808219,0.708363702,0.344797613,1.269731425,-1.269731425,0.220010000,0.338030000,0.279020000,0.220010000,0.338030000,0.279020000,0.170944164,0.308349988,0.239647076
DEU,2016,1671254.000000000,3195210.000000000,1330343.000000000,1098208.000000000,68.300000000,39030,3.900000000,3155630.700000000,630182.500000000,78084.000000000,0.458653109,0.523049815,-0.648078571,-1.402151971,0.331000000,68.300000000,10.541399569,3.900000000,,,0.199700966,0.024437830,0.458653109,-0.489708476,-0.975045333,0.158050313,0.863166370,-1.022578533,0.091359545,-1.296764924,,,,-0.266016377,,-0.905334994,0.237580910,0.822528667,,-0.908723470,,-0.013054191,-1.350615248,3195210.000000000,36023.500000000,99.674000000,2309878.000000000,6167837.000000000,1687667.000000000,37974.300000000,37850.503782000,10.541399569,0.722918994,0.324458104,1.402151971,-1.402151971,0.217610000,0.331000000,0.274305000,0.217610000,0.331000000,0.274305000,0.172120261,0.307175978,0.239648120
DEU,2017,1728853.000000000,3333110.000000000,1406671.000000000,1174984.000000000,64.000000000,40630,3.500000000,3243922.300000000,640241.900000000,82833.000000000,0.458767637,0.518690652,-0.656447619,-1.446487215,0.333650000,64.000000000,10.566915503,3.500000000,,,0.197366595,0.024851565,0.458767637,-0.564602017,-0.948767609,0.040125636,0.929671772,-1.113662583,0.019977050,-1.258561484,,,,-0.489708476,,-0.975045333,0.158050313,0.863166370,,-1.022578533,,0.091359545,-1.296764924,3333110.000000000,37470.100000000,102.250000000,2424285.000000000,6567737.000000000,1746436.000000000,37974.300000000,38828.721750000,10.566915503,0.727334231,0.318369167,1.446487215,-1.446487215,0.220140000,0.333650000,0.276895000,0.220140000,0.333650000,0.276895000,0.173744942,0.306609257,0.240177100
DEU,2018,1771761.000000000,3434030.000000000,1459356.000000000,1257828.000000000,60.800000000,41800,3.200000000,3280763.400000000,646808.500000000,90882.000000000,0.465341013,0.515942202,-0.661760531,-1.476516221,0.335390000,60.800000000,10.576754472,3.200000000,,,0.197151828,0.026465115,0.465341013,-0.615328673,-0.931513557,-0.047632264,0.955316318,-1.181975621,0.013409685,-1.109569450,,,,-0.564602017,,-0.948767609,0.040125636,0.929671772,,-1.113662583,,0.019977050,-1.258561484,3434030.000000000,38540.900000000,103.261000000,2564505.000000000,6846389.000000000,1775988.000000000,37974.300000000,39212.641923000,10.576754472,0.746791670,0.291969021,1.476516221,-1.476516221,0.225500000,0.335390000,0.280445000,0.225500000,0.335390000,0.280445000,0.176270419,0.307966892,0.242118656
DEU,2019,1857514.000000000,3537280.000000000,1497693.000000000,1299349.000000000,58.700000000,43030,2.900000000,3312840.500000000,665739.800000000,95637.000000000,0.468598471,0.525124955,-0.644119036,-1.576180568,0.336240000,58.700000000,10.585921994,2.900000000,,,0.200957396,0.027036876,0.468598471,-0.783687190,-0.923084853,-0.105223385,0.979210789,-1.250288658,0.129779783,-1.056774223,,,,-0.615328673,,-0.931513557,-0.047632264,0.955316318,,-1.181975621,,0.013409685,-1.109569450,3537280.000000000,38992.600000000,104.212000000,2712092.000000000,7437396.000000000,1862004.000000000,37974.300000000,39573.777516000,10.585921994,0.766716799,0.265637777,1.576180568,-1.576180568,0.227070000,0.336240000,0.281655000,0.227070000,0.336240000,0.281655000,0.177780743,0.311229106,0.244504924
DEU,2020,1930957.000000000,3450720.000000000,1349915.000000000,1166817.000000000,68.000000000,42020,3.600000000,3175956.800000000,698572.700000000,104573.000000000,0.467338121,0.559580899,-0.580567170,-1.732053021,0.312630000,68.000000000,10.544664894,3.600000000,,,0.219956613,0.030304690,0.467338121,-1.046995543,-1.157204497,0.149823010,0.871677200,-1.090891570,0.710754945,-0.755030733,,,,-0.783687190,,-0.923084853,-0.105223385,0.979210789,,-1.250288658,,0.129779783,-1.056774223,3450720.000000000,37974.300000000,100.000000000,2926331.000000000,7912285.000000000,1935455.000000000,37974.300000000,37974.300000000,10.544664894,0.848034903,0.164833485,1.732053021,-1.732053021,0.215770000,0.312630000,0.264200000,0.215770000,0.312630000,0.264200000,0.168235716,0.299793878,0.234014797
DEU,2021,2031681.000000000,3682340.000000000,1565725.000000000,1377184.000000000,67.900000000,44910,3.600000000,3300136.700000000,720438.100000000,105681.000000000,0.475021046,0.551736396,-0.594684890,-1.753461114,0.331270000,67.900000000,10.584616110,3.600000000,,,0.218305533,0.028699414,0.475021046,-1.083159277,-0.972367980,0.147080576,0.975807098,-1.090891570,0.660266729,-0.903258744,,,,-1.046995543,,-1.157204497,0.149823010,0.871677200,,-1.090891570,,0.710754945,-0.755030733,3682340.000000000,40535.900000000,104.076000000,3072518.000000000,8493163.000000000,2036323.000000000,37974.300000000,39522.132468000,10.584616110,0.834392805,0.181050999,1.753461114,-1.753461114,0.226840000,0.331270000,0.279055000,0.226840000,0.331270000,0.279055000,0.181111446,0.322909342,0.252010394
DEU,2022,2119317.000000000,3989390.000000000,1820295.000000000,1721715.000000000,64.400000000,48340,3.100000000,3359844.700000000,724769.200000000,114699.000000000,0.467006234,0.531238360,-0.632544470,-1.533665047,0.369280000,64.400000000,10.596051684,3.100000000,,,0.215715089,0.028751012,0.467006234,-0.711867624,-0.595456177,0.051095373,1.005613080,-1.204746633,0.581053825,-0.898494278,,,,-1.083159277,,-0.972367980,0.147080576,0.975807098,,-1.090891570,,0.660266729,-0.903258744,3989390.000000000,43346.600000000,105.273000000,3188009.000000000,8242397.000000000,2124009.000000000,37974.300000000,39976.684839000,10.596051684,0.799121921,0.224241753,1.533665047,-1.533665047,0.260650000,0.369280000,0.314965000,0.260650000,0.369280000,0.314965000,0.202711360,0.352694569,0.277702964
DEU,2023,2136209.000000000,4219310.000000000,1812922.000000000,1645332.000000000,62.300000000,50660,3.100000000,3330625.900000000,723302.200000000,121483.000000000,0.456516350,0.506293446,-0.680638845,,,,,3.100000000,,,0.217167050,0.028792148,0.456516350,,,,,-1.204746633,0.625453170,-0.894695822,,,,-0.711867624,,-0.595456177,0.051095373,1.005613080,,-1.204746633,,0.581053825,-0.898494278,4219310.000000000,45136.500000000,103.408000000,3289285.000000000,8800348.000000000,2141387.000000000,37974.300000000,39268.464144000,10.578177037,0.779578888,0.249001392,1.578210892,-1.578210892,,,,0.260650000,0.369280000,0.314965000,0.187754910,0.321851884,0.254803397
DEU,2024,2149475.000000000,4328970.000000000,1793668.000000000,1630146.000000000,62.200000000,51830,3.400000000,3314110.900000000,741884.300000000,132292.000000000,0.467645190,0.496532663,-0.700106012,,,,,3.400000000,,,0.223856208,0.030559694,0.467645190,,,,,-1.136433596,0.830000289,-0.731484142,,,,,,,,,,-1.204746633,,0.625453170,-0.894695822,4328970.000000000,46387.100000000,102.612000000,3480440.000000000,9451812.000000000,2154837.000000000,37974.300000000,38966.188716000,10.570449593,0.803988016,0.218170916,1.685614592,-1.685614592,,,,0.260650000,0.369280000,0.314965000,,,
DNK,1995,98429.000000000,141320.300000000,51784.500000000,45123.500000000,,27020,,204537.300000000,48893.200000000,4077.900000000,0.552408253,0.696495833,-0.361693469,-0.630863365,0.342420000,,10.342907992,,,,0.239042952,0.028855727,0.552408253,0.813194822,-0.861803218,,0.345812707,,1.294394216,-0.888825105,,,,,,,,,,,,,,141320.300000000,19000.600000000,77.485000000,41951.500000000,196347.000000000,107193.200000000,40054.400000000,31036.151840000,10.342907992,0.296854026,1.214514756,0.630863365,-0.630863365,0.184550000,0.342420000,0.263485000,0.184550000,0.342420000,0.263485000,,,
DNK,1996,105488.700000000,147724.200000000,54801.700000000,46428.600000000,,28070,,210460.200000000,50385.100000000,4512.000000000,0.558066992,0.714092207,-0.336743184,-0.675489866,0.335480000,,10.365330084,,,,0.239404410,0.030543405,0.558066992,0.737809273,-0.930621106,,0.404254237,,1.305447201,-0.732988310,,,,0.813194822,,-0.861803218,,0.345812707,,,,1.294394216,-0.888825105,147724.200000000,20102.300000000,79.242000000,44392.500000000,213408.700000000,113622.500000000,40054.400000000,31739.907648000,10.365330084,0.300509328,1.202276485,0.675489866,-0.675489866,0.186160000,0.335480000,0.260820000,0.186160000,0.335480000,0.260820000,,,
DNK,1997,113411.400000000,152890.700000000,57834.600000000,51161.400000000,,28930,,217128.600000000,50642.700000000,4487.100000000,0.549580190,0.741780893,-0.298701372,-0.810868156,0.338680000,,10.392272604,,,,0.233238274,0.029348417,0.549580190,0.509120790,-0.898889515,,0.474477927,,1.116893557,-0.843331101,,,,0.737809273,,-0.930621106,,0.404254237,,,,1.305447201,-0.732988310,152890.700000000,20821.900000000,81.406000000,48490.800000000,244775.600000000,120801.400000000,40054.400000000,32606.684864000,10.392272604,0.317159906,1.148349198,0.810868156,-0.810868156,0.193000000,0.338680000,0.265840000,0.193000000,0.338680000,0.265840000,,,
DNK,1998,119537.900000000,158043.800000000,58809.200000000,53947.800000000,,29800,,222179.600000000,52207.400000000,4268.100000000,0.553185889,0.756359313,-0.279238734,-0.909210611,0.339550000,,10.411808799,,,,0.234978369,0.027005805,0.553185889,0.342995286,-0.890262488,,0.525397580,,1.170103730,-1.059643264,,,,0.509120790,,-0.898889515,,0.474477927,,,,1.116893557,-0.843331101,158043.800000000,21469.400000000,83.012000000,53112.200000000,272356.600000000,128661.500000000,40054.400000000,33249.958528000,10.411808799,0.336060004,1.090465553,0.909210611,-0.909210611,0.194420000,0.339550000,0.266985000,0.194420000,0.339550000,0.266985000,,,
DNK,1999,125030.800000000,166899.400000000,65700.900000000,55683.100000000,,31370,,228772.400000000,53916.300000000,4573.200000000,0.557302782,0.749138703,-0.288831129,-1.110986618,0.340000000,,10.437789845,,,,0.235676594,0.027400937,0.557302782,0.002144114,-0.885800233,,0.593115262,,1.191454683,-1.023157502,,,,0.342995286,,-0.890262488,,0.525397580,,,,1.170103730,-1.059643264,166899.400000000,22270.600000000,85.197000000,54932.600000000,319058.200000000,133635.200000000,40054.400000000,34125.147168000,10.437789845,0.329135994,1.111284256,1.110986618,-1.110986618,0.189820000,0.340000000,0.264910000,0.189820000,0.340000000,0.264910000,,,
DNK,2000,133039.900000000,177893.500000000,79836.300000000,67890.200000000,53.600000000,33320,,237291.900000000,55503.400000000,4935.300000000,0.546609629,0.747862626,-0.290535973,-1.128673054,0.363590000,53.600000000,10.470989639,,,,0.233903475,0.027743004,0.546609629,-0.027732790,-0.651878912,-0.245087538,0.679648078,,1.137234658,-0.991571786,,,,0.002144114,,-0.885800233,,0.593115262,,,,1.191454683,-1.023157502,177893.500000000,23799.300000000,88.073000000,58540.600000000,342985.800000000,142202.200000000,40054.400000000,35277.111712000,10.470989639,0.329076667,1.111464526,1.128673054,-1.128673054,0.204880000,0.363590000,0.284235000,0.204880000,0.363590000,0.284235000,,,
DNK,2001,146631.100000000,184146.300000000,83841.000000000,70699.400000000,50.100000000,34370,,239546.200000000,56557.600000000,5529.400000000,0.541222387,0.796275027,-0.227810642,-1.050125905,0.360450000,50.100000000,10.476921620,,,,0.236103098,0.030027212,0.541222387,0.104953391,-0.683015535,-0.341072741,0.695109349,,1.204496720,-0.780652500,,,,-0.027732790,,-0.651878912,-0.245087538,0.679648078,,,,1.137234658,-0.991571786,184146.300000000,24394.500000000,88.597000000,62443.500000000,349532.700000000,156155.900000000,40054.400000000,35486.996768000,10.476921620,0.339097229,1.081468402,1.050125905,-1.050125905,0.201830000,0.360450000,0.281140000,0.201830000,0.360450000,0.281140000,,,
DNK,2002,159183.400000000,189957.500000000,86744.800000000,73740.100000000,50.300000000,35340,,240639.800000000,57764.000000000,5196.300000000,0.533495124,0.837994815,-0.176743366,-1.016938526,0.359930000,50.300000000,10.478072238,,,,0.240043418,0.027355066,0.533495124,0.161015345,-0.688171919,-0.335587872,0.698108351,,1.324987352,-1.027393145,,,,0.104953391,,-0.683015535,-0.341072741,0.695109349,,,,1.204496720,-0.780652500,189957.500000000,25143.700000000,88.699000000,68557.400000000,363366.100000000,170191.000000000,40054.400000000,35527.852256000,10.478072238,0.360909151,1.019129012,1.016938526,-1.016938526,0.204940000,0.359930000,0.282435000,0.204940000,0.359930000,0.282435000,,,
DNK,2003,172546.900000000,193641.700000000,84763.100000000,71624.500000000,48.200000000,35930,,241701.300000000,57909.800000000,5079.700000000,0.536406673,0.891062720,-0.115340461,-1.082570025,0.346570000,48.200000000,10.479885721,,,,0.239592423,0.026232470,0.536406673,0.050146992,-0.820651311,-0.393178994,0.702835059,,1.311196420,-1.131051500,,,,0.161015345,,-0.688171919,-0.335587872,0.698108351,,,,1.324987352,-1.027393145,193641.700000000,25351.800000000,88.860000000,75830.000000000,394580.300000000,184949.600000000,40054.400000000,35592.339840000,10.479885721,0.391599537,0.937515551,1.082570025,-1.082570025,0.196640000,0.346570000,0.271605000,0.196640000,0.346570000,0.271605000,,,
DNK,2004,189440.800000000,202915.900000000,88920.900000000,77485.900000000,46.200000000,37560,,248411.700000000,58799.200000000,5722.000000000,0.550245200,0.933592685,-0.068715033,-1.252562761,0.346950000,46.200000000,10.504759473,,,,0.236700606,0.028198875,0.550245200,-0.237014123,-0.816883184,-0.448027681,0.767666662,,1.222767858,-0.949477565,,,,0.050146992,,-0.820651311,-0.393178994,0.702835059,,,,1.311196420,-1.131051500,202915.900000000,26987.500000000,91.098000000,82344.300000000,454985.900000000,200821.000000000,40054.400000000,36488.757312000,10.504759473,0.405805065,0.901882370,1.252562761,-1.252562761,0.207570000,0.346950000,0.277260000,0.207570000,0.346950000,0.277260000,,,
DNK,2005,214886.700000000,213381.800000000,101089.900000000,89670.900000000,39.400000000,39380,,254273.300000000,59595.100000000,5780.100000000,0.562567192,1.007052616,0.007027863,-1.567505757,0.355100000,39.400000000,10.525218794,,,,0.234374195,0.027088065,0.562567192,-0.769033221,-0.736066789,-0.634513218,0.820992374,,1.151628759,-1.052047542,,,,-0.237014123,,-0.816883184,-0.448027681,0.767666662,,,,1.222767858,-0.949477565,213381.800000000,28049.700000000,92.981000000,99931.400000000,559438.800000000,224961.600000000,40054.400000000,37242.981664000,10.525218794,0.468322041,0.758599099,1.567505757,-1.567505757,0.225640000,0.355100000,0.290370000,0.225640000,0.355100000,0.290370000,,,
DNK,2006,242845.100000000,225930.800000000,114511.600000000,105612.500000000,33.200000000,41560,,263977.600000000,61135.600000000,6594.400000000,0.549973266,1.074864959,0.072195034,-1.632804823,0.376470000,33.200000000,10.559315349,,,,0.231593893,0.029187698,0.549973266,-0.879340008,-0.524159258,-0.804544148,0.909862530,,1.066610174,-0.858171547,,,,-0.769033221,,-0.736066789,-0.634513218,0.820992374,,,,1.151628759,-1.052047542,225930.800000000,29738.400000000,96.206000000,104443.700000000,622243.600000000,253342.700000000,40054.400000000,38534.736064000,10.559315349,0.462281814,0.771580587,1.632804823,-1.632804823,0.239600000,0.376470000,0.308035000,0.239600000,0.376470000,0.308035000,,,
DNK,2007,267712.600000000,233960.300000000,120249.700000000,113822.100000000,29.500000000,42850,,266583.500000000,61862.200000000,7063.600000000,0.547628807,1.144265074,0.134762574,-1.585423253,0.379080000,29.500000000,10.564798904,,,,0.232055622,0.030191447,0.547628807,-0.799300444,-0.498278180,-0.906014220,0.924155013,,1.080729356,-0.765487370,,,,-0.879340008,,-0.524159258,-0.804544148,0.909862530,,,,1.066610174,-0.858171547,233960.300000000,30885.900000000,96.735000000,113262.300000000,649261.400000000,278335.300000000,40054.400000000,38746.623840000,10.564798904,0.484109056,0.725445075,1.585423253,-1.585423253,0.244840000,0.379080000,0.311960000,0.244840000,0.379080000,0.311960000,,,
DNK,2008,288113.400000000,242720.100000000,130998.300000000,122572.200000000,35.500000000,44190,,265471.400000000,63894.000000000,7204.400000000,0.537452399,1.187019122,0.171445225,-1.289163526,0.377650000,35.500000000,10.554720897,,,,0.240681294,0.029681926,0.537452399,-0.298842156,-0.512458234,-0.741468158,0.897887430,,1.344492903,-0.812535548,,,,-0.799300444,,-0.498278180,-0.906014220,0.924155013,,,,1.080729356,-0.765487370,242720.100000000,32185.800000000,95.765000000,114293.700000000,615506.000000000,302600.100000000,40054.400000000,38358.096160000,10.554720897,0.470886836,0.753137476,1.289163526,-1.289163526,0.255160000,0.377650000,0.316405000,0.255160000,0.377650000,0.316405000,,,
DNK,2009,300281.000000000,232270.000000000,109164.400000000,98473.100000000,43.000000000,42060,6.400000000,252265.600000000,65769.200000000,7204.300000000,0.535827270,1.292810092,0.256818215,-1.483092952,0.350760000,43.000000000,10.498272916,6.400000000,,,0.260714104,0.031016920,0.535827270,-0.626438450,-0.779102759,-0.535785581,0.750759929,-0.453303218,1.957074231,-0.689264834,,,,-0.298842156,,-0.512458234,-0.741468158,0.897887430,,,,1.344492903,-0.812535548,232270.000000000,30595.600000000,90.509000000,118361.600000000,660224.700000000,315746.700000000,40054.400000000,36252.836896000,10.498272916,0.509586257,0.674156143,1.483092952,-1.483092952,0.224660000,0.350760000,0.287710000,0.224660000,0.350760000,0.287710000,,,
DNK,2010,309752.900000000,243429.900000000,123153.100000000,106614.900000000,46.100000000,43880,7.700000000,256258.700000000,66840.000000000,7954.600000000,0.539946818,1.272452152,0.240945867,-1.547867374,0.353680000,46.100000000,10.509501336,7.700000000,,,0.260830169,0.032677169,0.539946818,-0.735858979,-0.750147682,-0.450770115,0.780025977,-0.157280055,1.960623353,-0.535960722,,,,-0.626438450,,-0.779102759,-0.535785581,0.750759929,,-0.453303218,,1.957074231,-0.689264834,243429.900000000,32584.500000000,91.531000000,121769.100000000,704118.300000000,327321.100000000,40054.400000000,36662.192864000,10.509501336,0.500222446,0.692702388,1.547867374,-1.547867374,0.226250000,0.353680000,0.289965000,0.226250000,0.353680000,0.289965000,0.191476866,0.376546963,0.284011915
DNK,2011,311626.500000000,248105.000000000,134184.200000000,118915.000000000,50.000000000,44540,7.800000000,259617.700000000,66451.200000000,8169.800000000,0.545246569,1.256026682,0.227953312,-1.628584672,0.359690000,50.000000000,10.518409330,7.800000000,,,0.255957895,0.032928800,0.545246569,-0.872211095,-0.690551788,-0.343815175,0.803244007,-0.134509043,1.811634575,-0.512725593,,,,-0.735858979,,-0.750147682,-0.450770115,0.780025977,,-0.157280055,,1.960623353,-0.535960722,248105.000000000,33121.400000000,92.350000000,118986.200000000,731472.800000000,327412.800000000,40054.400000000,36990.238400000,10.518409330,0.479580017,0.734844524,1.628584672,-1.628584672,0.235210000,0.359690000,0.297450000,0.235210000,0.359690000,0.297450000,0.200523820,0.370231203,0.285377512
